"Timestamp";"TransactionID";"AccountID";"Amount";"Merchant";"TransactionType";"Location";"TransactionCount";"MeanAmount";"StdAmount";"UniqueMerchants";"TransactionDate";"ActiveDays";"IsoForest_Anomaly";"DBSCAN_Anomaly";"Anomaly"
"20-03-2023 12:18";"TXN788";"ACC15";"249.97";"MerchantI";"Withdrawal";"New York";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-03-20 12:18:00";"14701";"-1";"3";"1"
"20-03-2023 15:18";"TXN512";"ACC5";"14103.84";"MerchantI";"Withdrawal";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-20 15:18:00";"14630";"-1";"5";"1"
"21-03-2023 00:58";"TXN1934";"ACC5";"90002.12";"MerchantA";"Withdrawal";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-21 00:58:00";"14630";"-1";"5";"1"
"21-03-2023 02:11";"TXN1846";"ACC5";"45452.98";"MerchantJ";"Withdrawal";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-21 02:11:00";"14630";"-1";"5";"1"
"21-03-2023 03:13";"TXN962";"ACC5";"91897.94";"MerchantJ";"Purchase";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-21 03:13:00";"14630";"-1";"5";"1"
"21-03-2023 04:20";"TXN612";"ACC15";"95963.21";"MerchantB";"Withdrawal";"London";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-03-21 04:20:00";"14701";"-1";"3";"1"
"21-03-2023 05:09";"TXN1964";"ACC5";"93840.21";"MerchantH";"Withdrawal";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-21 05:09:00";"14630";"-1";"5";"1"
"21-03-2023 05:23";"TXN1544";"ACC5";"9584.62";"MerchantJ";"Purchase";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-21 05:23:00";"14630";"-1";"5";"1"
"21-03-2023 05:47";"TXN425";"ACC5";"71921.96";"MerchantA";"Purchase";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-21 05:47:00";"14630";"-1";"5";"1"
"21-03-2023 07:07";"TXN802";"ACC15";"8775.39";"MerchantI";"Withdrawal";"London";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-03-21 07:07:00";"14701";"-1";"3";"1"
"21-03-2023 08:00";"TXN1289";"ACC5";"3185.82";"MerchantJ";"Purchase";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-21 08:00:00";"14630";"-1";"5";"1"
"21-03-2023 11:56";"TXN1391";"ACC5";"3494.52";"MerchantF";"Withdrawal";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-21 11:56:00";"14630";"-1";"5";"1"
"21-03-2023 12:13";"TXN686";"ACC5";"96244.35";"MerchantB";"Withdrawal";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-21 12:13:00";"14630";"-1";"5";"1"
"21-03-2023 13:23";"TXN1379";"ACC5";"79931.42";"MerchantA";"Withdrawal";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-21 13:23:00";"14630";"-1";"5";"1"
"21-03-2023 13:44";"TXN825";"ACC15";"11528.83";"MerchantJ";"Withdrawal";"Tokyo";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-03-21 13:44:00";"14701";"-1";"3";"1"
"21-03-2023 15:07";"TXN397";"ACC5";"41145.83";"MerchantJ";"Withdrawal";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-21 15:07:00";"14630";"-1";"5";"1"
"21-03-2023 15:13";"TXN716";"ACC5";"3011.53";"MerchantH";"Purchase";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-21 15:13:00";"14630";"-1";"5";"1"
"21-03-2023 20:36";"TXN1960";"ACC5";"86291.71";"MerchantA";"Purchase";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-21 20:36:00";"14630";"-1";"5";"1"
"22-03-2023 01:55";"TXN216";"ACC5";"22197.86";"MerchantJ";"Withdrawal";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-22 01:55:00";"14630";"-1";"5";"1"
"22-03-2023 08:55";"TXN229";"ACC5";"93663.4";"MerchantJ";"Purchase";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-22 08:55:00";"14630";"-1";"5";"1"
"22-03-2023 10:26";"TXN1728";"ACC5";"99134.88";"MerchantJ";"Withdrawal";"San Francisco";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-22 10:26:00";"14630";"-1";"5";"1"
"22-03-2023 11:20";"TXN1920";"ACC15";"2482.04";"MerchantI";"Purchase";"London";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-03-22 11:20:00";"14701";"-1";"3";"1"
"22-03-2023 15:13";"TXN266";"ACC15";"1165.4";"MerchantJ";"Withdrawal";"San Francisco";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-03-22 15:13:00";"14701";"-1";"3";"1"
"22-03-2023 15:31";"TXN1161";"ACC5";"91934.6";"MerchantJ";"Withdrawal";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-22 15:31:00";"14630";"-1";"5";"1"
"22-03-2023 16:15";"TXN1091";"ACC15";"4339.64";"MerchantD";"Withdrawal";"London";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-03-22 16:15:00";"14701";"-1";"3";"1"
"22-03-2023 18:26";"TXN1123";"ACC5";"4452.2";"MerchantI";"Purchase";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-22 18:26:00";"14630";"-1";"5";"1"
"22-03-2023 18:45";"TXN4";"ACC5";"8625.82";"MerchantA";"Withdrawal";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-22 18:45:00";"14630";"-1";"5";"1"
"22-03-2023 20:15";"TXN1575";"ACC5";"12353.76";"MerchantG";"Withdrawal";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-22 20:15:00";"14630";"-1";"5";"1"
"22-03-2023 20:24";"TXN1467";"ACC15";"17019.9";"MerchantJ";"Withdrawal";"Tokyo";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-03-22 20:24:00";"14701";"-1";"3";"1"
"22-03-2023 20:27";"TXN685";"ACC5";"84309.57";"MerchantI";"Withdrawal";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-22 20:27:00";"14630";"-1";"5";"1"
"22-03-2023 20:35";"TXN1856";"ACC15";"92126.22";"MerchantJ";"Withdrawal";"London";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-03-22 20:35:00";"14701";"-1";"3";"1"
"23-03-2023 00:17";"TXN1886";"ACC15";"2620.14";"MerchantD";"Withdrawal";"London";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-03-23 00:17:00";"14701";"-1";"3";"1"
"23-03-2023 04:16";"TXN1955";"ACC5";"4628.19";"MerchantA";"Withdrawal";"Los Angeles";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-23 04:16:00";"14630";"-1";"5";"1"
"23-03-2023 05:27";"TXN728";"ACC15";"93934.25";"MerchantA";"Withdrawal";"London";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-03-23 05:27:00";"14701";"-1";"3";"1"
"23-03-2023 05:35";"TXN55";"ACC5";"3127.46";"MerchantA";"Withdrawal";"San Francisco";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-23 05:35:00";"14630";"-1";"5";"1"
"23-03-2023 07:15";"TXN149";"ACC5";"20549.36";"MerchantA";"Purchase";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-23 07:15:00";"14630";"-1";"5";"1"
"23-03-2023 07:27";"TXN1031";"ACC5";"5773.55";"MerchantJ";"Purchase";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-23 07:27:00";"14630";"-1";"5";"1"
"23-03-2023 09:31";"TXN1756";"ACC15";"1169.87";"MerchantJ";"Transfer";"Tokyo";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-03-23 09:31:00";"14701";"-1";"3";"1"
"23-03-2023 09:41";"TXN265";"ACC15";"264.33";"MerchantB";"Withdrawal";"London";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-03-23 09:41:00";"14701";"-1";"3";"1"
"23-03-2023 12:01";"TXN449";"ACC3";"3591.72";"MerchantA";"Withdrawal";"Tokyo";"14285";"49910.79913545677";"28911.692974480055";"10";"2023-03-23 12:01:00";"14285";"-1";"2";"1"
"23-03-2023 14:47";"TXN1132";"ACC5";"91639.76";"MerchantI";"Withdrawal";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-23 14:47:00";"14630";"-1";"5";"1"
"23-03-2023 17:46";"TXN1460";"ACC15";"1082.83";"MerchantF";"Withdrawal";"Tokyo";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-03-23 17:46:00";"14701";"-1";"3";"1"
"23-03-2023 18:15";"TXN1059";"ACC5";"87521.54";"MerchantG";"Withdrawal";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-23 18:15:00";"14630";"-1";"5";"1"
"23-03-2023 18:21";"TXN1007";"ACC15";"69750.81";"MerchantA";"Purchase";"London";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-03-23 18:21:00";"14701";"-1";"3";"1"
"23-03-2023 19:16";"TXN1596";"ACC15";"3381.13";"MerchantB";"Transfer";"London";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-03-23 19:16:00";"14701";"-1";"3";"1"
"23-03-2023 20:29";"TXN836";"ACC15";"87108.2";"MerchantA";"Transfer";"London";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-03-23 20:29:00";"14701";"-1";"3";"1"
"23-03-2023 21:52";"TXN995";"ACC15";"32489.95";"MerchantA";"Purchase";"London";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-03-23 21:52:00";"14701";"-1";"3";"1"
"23-03-2023 22:23";"TXN189";"ACC5";"7756.31";"MerchantA";"Purchase";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-23 22:23:00";"14630";"-1";"5";"1"
"24-03-2023 00:14";"TXN215";"ACC15";"49549.6";"MerchantA";"Purchase";"Tokyo";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-03-24 00:14:00";"14701";"-1";"3";"1"
"24-03-2023 01:07";"TXN587";"ACC5";"2807.83";"MerchantG";"Withdrawal";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-24 01:07:00";"14630";"-1";"5";"1"
"24-03-2023 01:23";"TXN558";"ACC5";"23334.91";"MerchantI";"Withdrawal";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-24 01:23:00";"14630";"-1";"5";"1"
"24-03-2023 05:47";"TXN549";"ACC15";"4263.01";"MerchantA";"Purchase";"Tokyo";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-03-24 05:47:00";"14701";"-1";"3";"1"
"24-03-2023 07:17";"TXN454";"ACC15";"8101.84";"MerchantC";"Withdrawal";"London";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-03-24 07:17:00";"14701";"-1";"3";"1"
"24-03-2023 07:48";"TXN991";"ACC3";"94223.76";"MerchantA";"Withdrawal";"Tokyo";"14285";"49910.79913545677";"28911.692974480055";"10";"2023-03-24 07:48:00";"14285";"-1";"2";"1"
"24-03-2023 08:11";"TXN324";"ACC5";"578.02";"MerchantB";"Withdrawal";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-24 08:11:00";"14630";"-1";"5";"1"
"24-03-2023 08:19";"TXN1002";"ACC15";"74594.28";"MerchantA";"Withdrawal";"London";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-03-24 08:19:00";"14701";"-1";"3";"1"
"24-03-2023 08:32";"TXN822";"ACC15";"73931.44";"MerchantA";"Purchase";"London";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-03-24 08:32:00";"14701";"-1";"3";"1"
"24-03-2023 10:37";"TXN799";"ACC5";"83229.63";"MerchantJ";"Purchase";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-24 10:37:00";"14630";"-1";"5";"1"
"24-03-2023 11:14";"TXN1288";"ACC5";"34671.08";"MerchantB";"Withdrawal";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-24 11:14:00";"14630";"-1";"5";"1"
"24-03-2023 11:59";"TXN1591";"ACC5";"72866.77";"MerchantA";"Purchase";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-24 11:59:00";"14630";"-1";"5";"1"
"24-03-2023 12:15";"TXN136";"ACC15";"57951.72";"MerchantA";"Purchase";"London";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-03-24 12:15:00";"14701";"-1";"3";"1"
"24-03-2023 13:34";"TXN1588";"ACC15";"7694.44";"MerchantC";"Withdrawal";"London";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-03-24 13:34:00";"14701";"-1";"3";"1"
"24-03-2023 14:25";"TXN1297";"ACC15";"1206.47";"MerchantA";"Withdrawal";"San Francisco";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-03-24 14:25:00";"14701";"-1";"3";"1"
"24-03-2023 16:52";"TXN449";"ACC5";"98849.17";"MerchantA";"Purchase";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-24 16:52:00";"14630";"-1";"5";"1"
"24-03-2023 18:32";"TXN1518";"ACC5";"7835.3";"MerchantI";"Purchase";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-24 18:32:00";"14630";"-1";"5";"1"
"24-03-2023 18:34";"TXN1045";"ACC15";"5319.29";"MerchantB";"Purchase";"London";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-03-24 18:34:00";"14701";"-1";"3";"1"
"24-03-2023 19:43";"TXN97";"ACC5";"30288.84";"MerchantJ";"Withdrawal";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-24 19:43:00";"14630";"-1";"5";"1"
"24-03-2023 21:13";"TXN388";"ACC3";"1074.13";"MerchantB";"Purchase";"Tokyo";"14285";"49910.79913545677";"28911.692974480055";"10";"2023-03-24 21:13:00";"14285";"-1";"2";"1"
"24-03-2023 21:40";"TXN1514";"ACC5";"93161.88";"MerchantI";"Withdrawal";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-24 21:40:00";"14630";"-1";"5";"1"
"24-03-2023 21:50";"TXN1053";"ACC5";"30157.48";"MerchantI";"Withdrawal";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-24 21:50:00";"14630";"-1";"5";"1"
"24-03-2023 23:13";"TXN1980";"ACC15";"29246.02";"MerchantA";"Purchase";"London";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-03-24 23:13:00";"14701";"-1";"3";"1"
"24-03-2023 23:47";"TXN949";"ACC5";"34686.62";"MerchantA";"Withdrawal";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-24 23:47:00";"14630";"-1";"5";"1"
"25-03-2023 00:34";"TXN1471";"ACC15";"75440.58";"MerchantA";"Purchase";"Tokyo";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-03-25 00:34:00";"14701";"-1";"3";"1"
"25-03-2023 01:48";"TXN1691";"ACC15";"943.99";"MerchantC";"Withdrawal";"London";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-03-25 01:48:00";"14701";"-1";"3";"1"
"25-03-2023 02:09";"TXN1577";"ACC5";"9889.33";"MerchantA";"Purchase";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-25 02:09:00";"14630";"-1";"5";"1"
"25-03-2023 03:33";"TXN1853";"ACC15";"5308.16";"MerchantJ";"Purchase";"London";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-03-25 03:33:00";"14701";"-1";"3";"1"
"25-03-2023 04:56";"TXN1943";"ACC5";"9151.07";"MerchantA";"Withdrawal";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-25 04:56:00";"14630";"-1";"5";"1"
"25-03-2023 07:17";"TXN1525";"ACC15";"2295.61";"MerchantA";"Withdrawal";"London";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-03-25 07:17:00";"14701";"-1";"3";"1"
"25-03-2023 11:32";"TXN1074";"ACC5";"25.05";"MerchantH";"Withdrawal";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-25 11:32:00";"14630";"-1";"5";"1"
"25-03-2023 11:51";"TXN257";"ACC15";"82938.76";"MerchantA";"Transfer";"London";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-03-25 11:51:00";"14701";"-1";"3";"1"
"25-03-2023 13:10";"TXN1939";"ACC5";"80657.63";"MerchantI";"Withdrawal";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-25 13:10:00";"14630";"-1";"5";"1"
"25-03-2023 20:19";"TXN369";"ACC5";"9630.32";"MerchantG";"Withdrawal";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-25 20:19:00";"14630";"-1";"5";"1"
"26-03-2023 04:43";"TXN1904";"ACC15";"2299.6";"MerchantA";"Transfer";"London";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-03-26 04:43:00";"14701";"-1";"3";"1"
"26-03-2023 05:09";"TXN217";"ACC5";"44960.26";"MerchantA";"Withdrawal";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-26 05:09:00";"14630";"-1";"5";"1"
"26-03-2023 05:40";"TXN1536";"ACC5";"1582.21";"MerchantF";"Purchase";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-26 05:40:00";"14630";"-1";"5";"1"
"26-03-2023 05:46";"TXN273";"ACC5";"84202.76";"MerchantH";"Withdrawal";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-26 05:46:00";"14630";"-1";"5";"1"
"26-03-2023 06:24";"TXN1548";"ACC15";"72452.35";"MerchantA";"Purchase";"London";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-03-26 06:24:00";"14701";"-1";"3";"1"
"26-03-2023 06:47";"TXN1810";"ACC5";"20611.8";"MerchantF";"Withdrawal";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-26 06:47:00";"14630";"-1";"5";"1"
"26-03-2023 06:50";"TXN1293";"ACC5";"72632.15";"MerchantJ";"Withdrawal";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-26 06:50:00";"14630";"-1";"5";"1"
"26-03-2023 10:37";"TXN3";"ACC5";"87298.5";"MerchantH";"Withdrawal";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-26 10:37:00";"14630";"-1";"5";"1"
"26-03-2023 14:28";"TXN1830";"ACC5";"9710.63";"MerchantI";"Purchase";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-26 14:28:00";"14630";"-1";"5";"1"
"26-03-2023 15:50";"TXN524";"ACC5";"95378.85";"MerchantG";"Withdrawal";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-26 15:50:00";"14630";"-1";"5";"1"
"26-03-2023 16:37";"TXN724";"ACC5";"98720.98";"MerchantH";"Purchase";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-26 16:37:00";"14630";"-1";"5";"1"
"26-03-2023 17:54";"TXN111";"ACC5";"9649.84";"MerchantA";"Transfer";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-26 17:54:00";"14630";"-1";"5";"1"
"26-03-2023 17:56";"TXN1215";"ACC15";"5148.71";"MerchantI";"Withdrawal";"London";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-03-26 17:56:00";"14701";"-1";"3";"1"
"26-03-2023 18:25";"TXN994";"ACC3";"8679.13";"MerchantA";"Withdrawal";"Tokyo";"14285";"49910.79913545677";"28911.692974480055";"10";"2023-03-26 18:25:00";"14285";"-1";"2";"1"
"27-03-2023 00:16";"TXN1968";"ACC5";"4408.66";"MerchantJ";"Withdrawal";"San Francisco";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-27 00:16:00";"14630";"-1";"5";"1"
"27-03-2023 02:49";"TXN1925";"ACC5";"49123.01";"MerchantA";"Withdrawal";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-27 02:49:00";"14630";"-1";"5";"1"
"27-03-2023 03:22";"TXN298";"ACC15";"45794.3";"MerchantA";"Purchase";"London";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-03-27 03:22:00";"14701";"-1";"3";"1"
"27-03-2023 03:31";"TXN1520";"ACC5";"53382.8";"MerchantA";"Withdrawal";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-27 03:31:00";"14630";"-1";"5";"1"
"27-03-2023 04:20";"TXN1972";"ACC5";"28944.91";"MerchantJ";"Purchase";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-27 04:20:00";"14630";"-1";"5";"1"
"27-03-2023 10:57";"TXN926";"ACC5";"93191.25";"MerchantA";"Purchase";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-27 10:57:00";"14630";"-1";"5";"1"
"27-03-2023 13:33";"TXN1724";"ACC5";"29898.91";"MerchantB";"Withdrawal";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-27 13:33:00";"14630";"-1";"5";"1"
"27-03-2023 13:42";"TXN476";"ACC5";"88952.03";"MerchantJ";"Purchase";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-27 13:42:00";"14630";"-1";"5";"1"
"27-03-2023 14:49";"TXN1439";"ACC15";"51670.42";"MerchantA";"Purchase";"Tokyo";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-03-27 14:49:00";"14701";"-1";"3";"1"
"27-03-2023 16:58";"TXN1260";"ACC5";"94163.07";"MerchantA";"Withdrawal";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-27 16:58:00";"14630";"-1";"5";"1"
"27-03-2023 18:12";"TXN1055";"ACC3";"3237.27";"MerchantB";"Purchase";"Tokyo";"14285";"49910.79913545677";"28911.692974480055";"10";"2023-03-27 18:12:00";"14285";"-1";"2";"1"
"27-03-2023 20:28";"TXN743";"ACC5";"868.31";"MerchantD";"Withdrawal";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-27 20:28:00";"14630";"-1";"5";"1"
"27-03-2023 22:03";"TXN512";"ACC5";"28932.81";"MerchantA";"Withdrawal";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-27 22:03:00";"14630";"-1";"5";"1"
"27-03-2023 22:15";"TXN516";"ACC5";"55460.79";"MerchantA";"Withdrawal";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-27 22:15:00";"14630";"-1";"5";"1"
"27-03-2023 22:16";"TXN1302";"ACC15";"9360.96";"MerchantB";"Purchase";"Tokyo";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-03-27 22:16:00";"14701";"-1";"3";"1"
"28-03-2023 00:21";"TXN1669";"ACC5";"23742.7";"MerchantF";"Withdrawal";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-28 00:21:00";"14630";"-1";"5";"1"
"28-03-2023 02:27";"TXN229";"ACC15";"31304.04";"MerchantA";"Purchase";"London";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-03-28 02:27:00";"14701";"-1";"3";"1"
"28-03-2023 05:11";"TXN346";"ACC5";"22480.77";"MerchantJ";"Withdrawal";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-28 05:11:00";"14630";"-1";"5";"1"
"28-03-2023 11:09";"TXN1868";"ACC5";"18106.14";"MerchantB";"Withdrawal";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-28 11:09:00";"14630";"-1";"5";"1"
"28-03-2023 11:40";"TXN447";"ACC15";"2610.71";"MerchantB";"Purchase";"Tokyo";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-03-28 11:40:00";"14701";"-1";"3";"1"
"28-03-2023 12:13";"TXN1100";"ACC5";"1094.06";"MerchantD";"Withdrawal";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-28 12:13:00";"14630";"-1";"5";"1"
"28-03-2023 13:44";"TXN1940";"ACC5";"34155.83";"MerchantJ";"Purchase";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-28 13:44:00";"14630";"-1";"5";"1"
"28-03-2023 13:56";"TXN1679";"ACC5";"19140.52";"MerchantA";"Transfer";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-28 13:56:00";"14630";"-1";"5";"1"
"28-03-2023 17:31";"TXN611";"ACC5";"1150.72";"MerchantG";"Withdrawal";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-28 17:31:00";"14630";"-1";"5";"1"
"28-03-2023 20:57";"TXN330";"ACC5";"23764.61";"MerchantJ";"Purchase";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-28 20:57:00";"14630";"-1";"5";"1"
"28-03-2023 21:31";"TXN17";"ACC5";"98742.44";"MerchantA";"Withdrawal";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-28 21:31:00";"14630";"-1";"5";"1"
"28-03-2023 22:01";"TXN1534";"ACC15";"7589.87";"MerchantI";"Purchase";"Tokyo";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-03-28 22:01:00";"14701";"-1";"3";"1"
"29-03-2023 00:39";"TXN131";"ACC5";"86603";"MerchantA";"Purchase";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-29 00:39:00";"14630";"-1";"5";"1"
"29-03-2023 01:27";"TXN175";"ACC15";"12520.73";"MerchantI";"Withdrawal";"Tokyo";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-03-29 01:27:00";"14701";"-1";"3";"1"
"29-03-2023 01:57";"TXN1585";"ACC5";"2692.19";"MerchantA";"Withdrawal";"San Francisco";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-29 01:57:00";"14630";"-1";"5";"1"
"29-03-2023 06:01";"TXN1508";"ACC5";"94285.58";"MerchantA";"Purchase";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-29 06:01:00";"14630";"-1";"5";"1"
"29-03-2023 07:45";"TXN844";"ACC5";"32068.58";"MerchantG";"Withdrawal";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-29 07:45:00";"14630";"-1";"5";"1"
"29-03-2023 08:43";"TXN497";"ACC5";"45118.59";"MerchantA";"Purchase";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-29 08:43:00";"14630";"-1";"5";"1"
"29-03-2023 10:31";"TXN1314";"ACC5";"1031.11";"MerchantJ";"Withdrawal";"New York";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-29 10:31:00";"14630";"-1";"5";"1"
"29-03-2023 10:46";"TXN138";"ACC5";"6650.32";"MerchantF";"Withdrawal";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-29 10:46:00";"14630";"-1";"5";"1"
"29-03-2023 11:41";"TXN518";"ACC5";"2671.69";"MerchantH";"Purchase";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-03-29 11:41:00";"14630";"-1";"5";"1"
"29-03-2023 14:28";"TXN7";"ACC15";"28124.23";"MerchantA";"Purchase";"Tokyo";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-03-29 14:28:00";"14701";"-1";"3";"1"
